Zaman (s),Toplam Kuyruk Uzunlugu,Toplam Islenen Request,S1_Kuyruk,S1_CPU,S2_Kuyruk,S2_CPU,S3_Kuyruk,S3_CPU,S4_Kuyruk,S4_CPU,Ortalama_CPU_Kullanimi,Ortalama_Bekleme_Suresi
44.00999999999981,1774,3946,1259,83.90401536967585,475,82.97789511471096,39,84.43648258039103,1,84.79984346582896,84.0295591326517,4.299465281297689
45.009999999999614,1804,4034,1282,82.60354430642667,490,83.19107024115867,32,83.42882661952369,0,80.98541650157476,82.55221441717094,4.3620426375807275
46.009999999999415,1831,4129,1301,84.97083759262051,503,84.06289528024979,27,83.81475694820561,0,83.96145534309673,84.20248629104316,4.4342383143619815
47.009999999999216,1872,4214,1330,84.38637228847661,507,84.90242093432379,35,80.54547572885083,0,83.25297551027418,83.27181111548136,4.548179876601942
48.00999999999902,1901,4315,1357,83.72634026209475,513,82.42604964464368,31,84.27467602343067,0,82.88543213179553,83.32812451549115,4.656030127462464
49.00999999999882,1963,4394,1388,83.55188004144361,525,84.37614687300874,41,84.10844950360209,9,83.96550196668807,84.00049459618563,4.711147018661922
50.00999999999862,1976,4495,1407,84.69449508590654,532,84.78473066220279,36,84.54060892254208,1,84.02466421313606,84.51112472094687,4.803922135706432
51.00999999999842,2042,4584,1447,82.80010979951277,548,84.03175105655403,44,84.80239444830364,3,83.93722423499901,83.89286988484236,4.855754799301998
52.00999999999822,2091,4669,1483,81.40376395954398,562,81.6786479541186,44,84.60530886059021,2,83.71668409126312,82.85110121637898,4.924077961019553
53.00999999999802,2135,4760,1514,83.8132103358299,579,84.0639275859672,39,84.7094621996075,3,82.2644318504228,83.71275799295685,4.9683634453781975
54.009999999997824,2170,4864,1534,78.59942790612249,587,81.98949583087538,43,81.74241134190589,6,83.48011075891976,81.45286145945587,5.065039062500025
55.009999999997625,2193,4956,1555,84.37683417097165,592,84.02426166079842,44,83.52352916552054,2,84.4694864392337,84.09852785913108,5.138210250201783
56.009999999997426,2242,5048,1584,83.92701372547445,609,83.42733524625243,48,84.99689943217142,1,83.71721576498135,84.01711604221991,5.25534072900157
57.00999999999723,2282,5140,1614,84.45065289630563,616,84.35557764899141,52,84.92987858166923,0,84.52882213524659,84.5662328155532,5.316513618677008
58.00999999999703,2347,5227,1652,84.99670763774724,638,82.42160554980512,57,83.32017044298519,0,79.10481570955265,82.46082483502255,5.438218863592826
59.00999999999683,2403,5314,1685,83.84817029429439,652,84.5361700298289,60,83.39878928489966,6,84.76002725280864,84.13578921545789,5.544369589762807
