Zaman (s),Toplam Kuyruk Uzunlugu,Toplam Islenen Request,S1_Kuyruk,S1_CPU,S2_Kuyruk,S2_CPU,S3_Kuyruk,S3_CPU,S4_Kuyruk,S4_CPU,Ortalama_CPU_Kullanimi,Ortalama_Bekleme_Suresi
61.00999999999643,2441,5645,1133,82.175566923348,672,84.6574375676959,431,84.55775272095235,205,81.37670665253502,83.19186596613281,7.72734986713874
62.00999999999623,2493,5740,1156,82.11646674926165,682,83.63221151711579,444,81.73191010869623,211,83.9635949591706,82.86104583356106,7.828909407665148
63.00999999999603,2525,5829,1173,84.29268623803924,691,82.57265636949596,453,84.9172455635263,208,84.00160556121133,83.9460484330682,7.950420312231548
64.00999999999584,2523,5935,1165,77.47248318201306,691,84.96318784226791,454,82.82494921864881,213,83.02929941886296,82.07247991544818,8.11021735467521
65.00999999999635,2557,6036,1185,81.0884739532061,697,83.93760750610346,459,83.96670482950672,216,84.92594478668862,83.47968276887623,8.28236083498957
66.00999999999686,2598,6121,1201,83.51639594826354,711,83.30847319871425,466,82.13542454864475,220,84.37890988557389,83.33480089529911,8.351205685345024
67.00999999999738,2607,6227,1201,84.28458238420698,716,82.98493795402614,467,84.3374883115051,223,83.06164151907532,83.66716254220339,8.516678978640865
68.00999999999789,2651,6319,1228,84.24373012029582,727,84.90671039850285,472,79.90341928607856,224,81.4295014704889,82.62084031884153,8.61369203987918
69.0099999999984,2727,6390,1261,83.82419045194129,748,84.35726794764727,489,82.71565623086073,229,82.80619987257411,83.42582862575586,8.661503912362516
70.00999999999891,2740,6500,1267,84.66400948856611,752,83.94148939251144,491,84.57870911939665,230,84.15156548982762,84.33394337257545,8.849526153845593
71.00999999999942,2764,6599,1278,83.44717367387679,756,82.05003206428034,496,83.93540548269881,234,84.63224868359262,83.51621497611214,8.97291710865227
72.00999999999993,2827,6682,1307,82.71321486646809,771,84.36549882293315,508,84.29347296056686,241,84.20096721014343,83.89328846502788,9.043889554025196
73.00000000000044,2867,6779,1322,82.59356506949256,783,83.2286495361023,515,83.50453541062413,247,81.82276330514875,82.78737833034194,9.169156217730697
74.00000000000095,2915,6878,1345,84.83260801476814,797,83.78769185037001,524,83.43245402989483,249,83.12664470427384,83.7948496498267,9.244617621401057
75.00000000000146,2994,6955,1382,82.5525406246485,817,80.37658720097401,541,84.17435108843426,254,81.4767285361098,82.14505186254165,9.323767074046955
76.00000000000198,3025,7046,1398,83.45327600660828,827,82.28915388678888,544,83.48176907640271,256,81.64204954602276,82.71656212895566,9.395017030939075
77.00000000000249,3063,7138,1417,84.12859448818219,839,84.45977197473782,547,81.02048922623372,260,82.72569384858284,83.08363738443414,9.489564303726103
78.000000000003,3092,7238,1428,84.49486366651851,846,84.28267992434249,556,84.85421723962659,262,84.49542687726198,84.53179692693739,9.593011881734892
79.00000000000351,3157,7321,1457,83.67783090651152,864,84.39695116754103,565,84.60924997062607,271,83.18781244409949,83.96796112219452,9.684987023630287
80.00000000000402,3200,7414,1477,76.3137263603115,873,82.51969237350777,574,82.6828224211451,276,84.61084560405772,81.53177168975552,9.760017534394068
81.00000000000453,3233,7513,1490,84.1908936359225,883,83.33972388730275,581,83.49640855380852,279,83.79093296033807,83.70448975934296,9.814372421136412
82.00000000000504,3250,7604,1501,83.79583923520617,890,84.29338197168357,579,82.15452045417759,280,83.55923362948958,83.45074382263923,9.95665044713286
83.00000000000556,3287,7696,1515,84.73215342294853,899,84.34565736114227,592,82.8862750097913,281,82.76608610582329,83.68254297492635,10.06089007276489
84.00000000000607,3305,7805,1524,83.40578282771712,906,83.15571280101372,593,83.49915673844772,282,81.62581486462265,82.9216168079503,10.209782190903148
85.00000000000658,3350,7899,1548,83.54097132902068,917,83.6860892147136,600,83.1692777403477,285,83.80919418879739,83.55138311821985,10.356305861501388
86.00000000000709,3391,7992,1568,84.62411208364078,927,84.11185478671726,604,84.76411754363463,292,84.6672365920781,84.5418302515177,10.471874374374362
87.0000000000076,3433,8086,1581,84.12305462638382,941,84.26736825469693,615,84.00914405932781,296,82.61040263705834,83.75249239436673,10.581026465495961
88.00000000000811,3486,8171,1609,81.0578224953646,954,84.655490070024,627,84.36716688319295,296,84.16184551384134,83.56058124060573,10.696789866601499
89.00000000000863,3517,8274,1622,82.49209212156237,962,81.93445403421093,634,83.78523090270308,299,84.8909782917375,83.27568883755347,10.785119651921848
90.00000000000914,3543,8375,1632,83.55007291553346,969,84.23306233553326,636,84.23573498109685,306,84.10478471355978,84.03091373643085,10.912308059701726
91.00000000000965,3567,8471,1642,84.86030407399551,978,82.89603643489787,640,84.74142946794937,307,83.17574630462525,83.918379070367,11.005707708653347
92.00000000001016,3594,8563,1657,81.856477434559,982,84.71554103649821,647,84.13031376866869,308,83.82617671825165,83.63212723949438,11.083359803807427
93.00000000001067,3628,8657,1675,82.42448444009466,987,83.08731689271221,652,84.94599033311339,314,82.0695474074711,83.13183476834784,11.20892572484737
