time_seconds,total_queue_length,total_processed_requests,server_1_queue,server_1_cpu,server_2_queue,server_2_cpu,server_3_queue,server_3_cpu,server_4_queue,server_4_cpu,average_cpu_usage,average_wait_time
512.0099999996794,29870,10891,14641,99.74726647485019,8138,96.62058373732351,5109,99.26015580806157,1982,93.76819233186828,97.34904958802589,109.75903865571185
513.0099999996785,29927,10915,14668,99.67656710070698,8158,91.86497558654526,5117,98.88883272632451,1984,98.543062310348,97.24335943098119,109.851939532694
514.0099999996776,29993,10931,14698,98.15870740266263,8175,98.48048324056461,5130,95.28898984889814,1990,93.92425720582321,96.46310942448714,109.87865062659898
515.0099999996767,30046,10951,14723,89.27768642600564,8188,99.42048092646785,5142,91.63668522028482,1993,94.99551018625502,93.83259068975333,110.23924025197228
516.0099999996758,30103,10974,14755,97.36247651561064,8201,98.02688996154906,5152,98.69918964064009,1995,98.71040154373709,98.19973941538422,110.59529159826347
517.0099999996748,30173,10996,14788,99.94910454462638,8218,92.51624661402093,5166,96.07727628262944,2001,93.98351900198693,95.63153661081591,110.67330301921979
518.0099999996739,30237,11015,14818,84.37840538537127,8232,98.00100762389448,5180,94.5324215584791,2007,97.2350064955225,93.53671026581684,110.85273899222311
519.009999999673,30294,11035,14845,95.70630438880553,8246,96.12234603957329,5190,90.92207847395636,2013,97.18115383893638,94.9829706853179,111.26132578154348
520.0099999996721,30354,11056,14877,99.22860090116681,8262,94.67654877683519,5198,98.51641794183095,2017,84.66549582235385,94.27176586054671,111.5354866135427
521.0099999996712,30420,11081,14911,94.67621020112571,8279,98.58185503393612,5210,98.23004012829955,2020,96.34560514881532,96.95842762804418,111.85217399145593
522.0099999996703,30479,11099,14942,96.16042678910476,8295,97.26913398923169,5218,97.95225716962041,2024,82.79445274137352,93.5440676723326,112.10667807904488
523.0099999996694,30514,11123,14963,91.51531693728592,8300,85.31098647938666,5222,99.35916554654466,2029,85.38062869869596,90.3915244154783,112.38847792855476
524.0099999996685,30570,11142,14991,83.89655323872672,8319,89.67551338109138,5233,99.45938695001934,2027,93.76938569930363,91.70020981728527,112.63807036432512
525.0099999996676,30627,11167,15017,90.86545548038951,8338,95.63180955241337,5241,95.1206767740295,2031,90.93617917789106,93.13853024618086,112.87827617079846
526.0099999996667,30689,11180,15045,96.29906730792266,8357,98.90998084031425,5253,95.83228899836162,2034,90.86058968063553,95.47548170680851,113.11461896237059
527.0099999996658,30742,11202,15073,93.50333928213598,8375,87.08729115603285,5258,97.07809469508825,2036,81.60356385151152,89.81807224619214,113.29209516151575
528.0099999996648,30796,11227,15100,94.15367995305853,8386,89.04803871244647,5267,89.81356562488315,2043,89.82033747442674,90.70890544120373,113.45634452652494
529.0099999996639,30856,11244,15128,92.21843787493847,8403,92.77582593019729,5279,99.59275365851344,2046,96.9644332866822,95.38786268758285,113.59008982562192
530.009999999663,30920,11260,15159,95.58228143006349,8420,99.12631737752938,5289,99.26681795107052,2052,98.81861229285977,98.19850726288078,113.86717140313402
531.0099999996621,30984,11286,15194,89.37215852100535,8437,84.33978179819704,5300,98.98814718715386,2053,97.39864627302924,92.52468344484637,114.04049441779951
532.0099999996612,31051,11304,15227,92.17295877852669,8455,95.44814255058047,5311,94.5740852492842,2058,85.57911470534552,91.94357532093422,114.2453759730433
533.0099999996603,31094,11322,15242,99.67762532106808,8471,89.70651401185991,5317,97.06115732754857,2064,97.15058080604851,95.89896936663126,114.45266737319183
534.0099999996594,31155,11347,15278,96.06915661642702,8486,97.44628593575668,5326,97.52964207637089,2065,95.25821652725553,96.57582528895253,114.6656984224265
535.0099999996585,31220,11362,15310,95.60064776343827,8501,99.6005715891548,5337,95.28255741494361,2072,90.21823281242787,95.17550239499114,114.86156574540314
536.0099999996576,31287,11381,15344,95.90222855948696,8519,88.53389437651722,5348,93.64942457080704,2076,94.47110030055859,93.13916195184245,115.03834109474275
537.0099999996567,31340,11406,15366,96.5747450238224,8535,99.96138959403993,5358,93.29995489891239,2081,90.7613050839168,95.14934865017288,115.37937752053845
538.0099999996557,31396,11429,15394,94.5581973313652,8553,86.80418376627652,5364,99.99741122891139,2085,95.84039551680391,94.30004696083925,115.62755096677374
539.0099999996548,31454,11447,15416,93.22156632961548,8572,92.72557389941207,5378,91.75794600984186,2088,98.07378895903419,93.94471879947591,115.79294837068699
540.0099999996539,31514,11463,15442,87.24774296183067,8588,99.81336464579003,5391,87.08254794956125,2093,99.33898612925043,93.3706604216081,115.94190787745364
541.009999999653,31571,11484,15474,99.58273267674717,8600,95.31527668204706,5400,98.10280209862495,2097,94.10053305029828,96.77533612692936,116.05095785434067
542.0099999996521,31628,11513,15505,91.83875776420122,8620,94.2975780315465,5408,91.0763669426862,2095,96.27855823064226,93.37281524226904,116.29707374265989
543.0099999996512,31700,11527,15543,87.42615484782915,8638,95.05899557837672,5418,98.95152063944306,2101,96.27631212798,94.42824579840723,116.46087446857295
544.0099999996503,31754,11549,15570,98.52659894031973,8654,97.7650593059663,5427,95.21117852965641,2103,98.84406399233971,97.58672519207053,116.61540219925855
545.0099999996494,31826,11567,15605,94.44191944233441,8673,97.28476266381068,5439,99.94618000782579,2109,98.2055518967129,97.46960350267095,116.87473069933718
546.0099999996485,31876,11589,15632,88.61165212755488,8684,98.40543582437687,5447,83.59782881613324,2113,98.95551809417107,92.39260871555902,116.96914142714904
547.0099999996476,31931,11611,15654,94.21559497320754,8698,99.05815090093301,5459,99.98588137433092,2120,97.69796075641713,97.73939700122216,117.05044354484777
548.0099999996467,31990,11633,15683,97.64026414083916,8714,96.46487620034225,5472,88.40296746255302,2121,99.28728992071728,95.44884943111293,117.25042035581737
549.0099999996457,32050,11651,15711,98.5824192212222,8733,97.2670412922759,5479,99.24189455020725,2127,99.30820642612547,98.59989037245771,117.3800137326599
550.0099999996448,32112,11673,15738,99.37304421666818,8749,99.21851991938456,5493,97.60098054817446,2132,98.27888185151404,98.6178566339353,117.64951512029607
551.0099999996439,32175,11690,15771,97.43772511240621,8767,98.24954995797212,5503,90.36731846692051,2134,94.54030169914242,95.14872380911032,117.78976903329452
552.009999999643,32243,11709,15803,95.89265322387234,8784,99.31619874410971,5516,91.17964805353476,2140,98.97023129949446,96.33968283025283,118.05384575960447
553.0099999996421,32309,11729,15840,98.8534989547859,8801,95.74001077501865,5523,98.4072975386149,2145,94.94897728162468,96.98744613751103,118.31092335230663
554.0099999996412,32368,11748,15867,99.47841039006234,8816,98.89211827588244,5535,88.25592378570431,2150,92.71186800718566,94.83458011470869,118.58356741566224
555.0099999996403,32425,11765,15894,96.90080985996788,8831,92.4345101429597,5546,92.42331691454692,2154,97.81209270824554,94.89268240643001,118.8521606459155
556.0099999996394,32486,11787,15926,97.81320393807817,8848,98.44346998168797,5555,97.48727602589499,2157,99.47002686196114,98.30349420190556,119.12510477638004
557.0099999996385,32548,11806,15958,95.57129562366104,8865,98.44462570836583,5568,99.56827927928461,2157,98.7725980405712,98.08919966297067,119.34688209378179
558.0099999996376,32611,11827,15985,98.1163440838937,8885,93.23364292804634,5580,95.96453894332163,2161,96.01352189969094,95.83201196373815,119.57312928039092
559.0099999996366,32673,11849,16010,94.11688353000069,8902,98.07464866612827,5595,94.31405744148006,2166,96.73954044013709,95.81128251943653,119.76718035270312
560.0099999996357,32727,11873,16038,89.6629029740658,8916,98.11716896949146,5606,99.60178504573666,2167,85.83235074761816,93.30355193422803,119.87067800885842
561.0099999996348,32788,11894,16071,96.27417216600882,8934,99.05489807079232,5610,92.64136524203138,2173,93.36224782918305,95.3331708270039,120.03749621651022
562.0099999996339,32848,11912,16103,99.45007372714814,8950,98.7962041763449,5619,98.53683654040785,2176,90.79635868482077,96.89486828218041,120.20446944250912
563.009999999633,32908,11937,16132,97.79826950604111,8965,93.78707271951285,5630,99.64838581663633,2181,94.6721622446336,96.47647257170597,120.31747340195736
564.0099999996321,32967,11957,16163,98.1409983758989,8977,99.08687507021347,5641,94.7560155541346,2186,96.45249403377144,97.10909575850461,120.53971732032792
565.0099999996312,33014,11980,16188,98.57297610024729,8991,89.76027172518371,5646,92.65543855724465,2189,97.17418009500652,94.54071661942055,120.77721953248383
566.0099999996303,33071,11999,16215,98.13555730193873,9007,95.75445082020562,5656,99.4192471822872,2193,98.0533685742382,97.84065596966744,120.87649054080785
567.0099999996294,33133,12026,16248,99.63438695452744,9024,97.5274900662216,5665,92.99620799537307,2196,97.72539695208954,96.97087049205291,120.97530849818308
568.0099999996285,33188,12044,16277,94.24454280278437,9038,97.94290907688813,5676,99.70761568595792,2197,92.43237894951778,96.08186162878705,121.14782215203806
569.0099999996276,33230,12073,16297,97.14512640282219,9050,86.24074405965182,5683,95.42315336786228,2200,98.52259759657899,94.33290535672882,121.56976393598437
570.0099999996266,33283,12095,16322,91.86160676545536,9067,95.73181374998876,5688,96.92626320330187,2206,97.03688432699752,95.38914201143588,121.79411657702644
571.0099999996257,33343,12116,16348,94.68471113325988,9084,92.38642534179172,5701,95.3082121672435,2210,89.79054439789375,93.04247326004722,121.8074298447617
572.0099999996248,33401,12141,16376,89.72459914632557,9101,97.95720299701529,5711,95.85843029211937,2213,87.63724027882748,92.79436817857193,121.97013507941098
573.0099999996239,33454,12164,16396,96.98001871015148,9121,93.86939211865297,5721,98.64848459762385,2216,95.17690161025747,96.16869925917145,122.07599227220693
574.009999999623,33501,12187,16422,95.29971862777771,9131,87.6689408827797,5730,95.514954340204,2218,96.52801073687189,93.75290614690832,122.23807007459762
575.0099999996221,33563,12207,16453,99.85901205747092,9149,99.15984198245236,5739,92.82597080034922,2222,95.92365024282655,96.94211877077477,122.48939297117366
576.0099999996212,33611,12228,16477,95.84523878642862,9160,98.24804667860988,5752,90.28005752632593,2222,95.4325683975724,94.9514778472342,122.63430569178223
577.0099999996203,33669,12251,16506,96.76520307581428,9178,83.75798177269678,5759,98.3538904548461,2226,98.08114382345506,94.23955478170305,122.97692759767426
578.0099999996194,33739,12264,16538,99.06065589504985,9199,96.65349085280499,5772,99.8732636613258,2230,91.741177816989,96.83214705654241,123.12689008472802
579.0099999996185,33782,12291,16561,95.66162288242808,9209,99.0579705878265,5777,99.73921448954765,2235,97.33710191247833,97.94897746807014,123.41830770475136
580.0099999996175,33833,12315,16585,96.89697969408267,9223,92.72589619688627,5786,86.74639226950302,2239,91.86470494991582,92.05849327759694,123.7210004059353
581.0099999996166,33898,12333,16614,99.52952854738457,9239,99.06184554870705,5800,96.166862247784,2245,95.6526991281735,97.60273386801228,123.84913159807755
582.0099999996157,33959,12354,16640,97.64949941224512,9255,98.35902017356915,5813,91.75227710632001,2251,97.0400066761138,96.20020084206202,124.10407479351511
583.0099999996148,34005,12380,16662,97.44021318574754,9267,97.23128929885772,5821,93.04124701855628,2255,95.76519360706507,95.86948577755665,124.48954684968328
584.0099999996139,34067,12403,16695,95.2729527601171,9280,92.3328545562133,5833,88.24293473566422,2259,94.66120670284427,92.62748718870972,124.58516568564667
585.009999999613,34128,12421,16722,94.39329573791807,9298,93.27008138587455,5847,90.42564622941649,2261,98.99878943617786,94.27195319734673,124.72562515087935
586.0099999996121,34185,12449,16748,95.06668461962937,9315,85.92520914664337,5857,95.27951304794769,2265,94.24037500784073,92.62794545551529,124.9240220097251
587.0099999996112,34253,12468,16781,93.36631585310161,9332,94.09694147589212,5870,89.9888600683754,2270,93.78218574380654,92.80857578529393,124.94050529347656
